TARGET_WINS,BATTING_2B,BATTING_3B,BATTING_HR,BATTING_BB,BATTING_SO,BASERUN_SB,PITCHING_H,PITCHING_HR,PITCHING_BB,PITCHING_SO,FIELDING_E,FIELDING_DP,BATTING_1B,BATTING_TB,WHGP,PITCHING_SO_BB,BATTING_BB_SO,BsR
96,276,79,127,675,610,83,1668,134,710,642,220,123,1104,2401,14.67901235,0.904225352,1.106557377,868.5725138
116,306,108,166,668,636,95,1819,175,703,669,206,129,1149,2749,15.56790123,0.951635846,1.050314465,1025.74963
106,283,83,140,591,572,54,1746,147,622,602,209,143,1154,2529,14.61728395,0.967845659,1.033216783,902.2880825
93,276,78,149,583,545,54,1756,157,613,573,188,160,1166,2548,14.62345679,0.934747145,1.069724771,908.0399719
113,293,86,168,806,554,81,1730,177,848,583,200,130,1098,2614,15.91358025,0.6875,1.454873646,1006.01095
98,260,81,156,756,546,82,1744,168,816,590,177,132,1118,2505,15.80246914,0.723039216,1.384615385,941.1063036
99,238,64,142,736,628,75,1654,149,774,661,168,159,1128,2364,14.98765432,0.854005168,1.171974522,873.4570848
106,302,67,185,798,657,97,1681,197,851,700,180,180,1023,2568,15.62962963,0.822561692,1.214611872,963.0344603
114,278,59,178,752,583,77,1751,191,807,625,135,171,1117,2562,15.79012346,0.774473358,1.289879931,962.8284105
93,256,69,163,682,637,62,1517,171,717,670,160,166,954,2325,13.79012346,0.934449093,1.070643642,801.603396
106,256,63,159,648,594,54,1620,167,682,625,174,206,1062,2399,14.20987654,0.916422287,1.090909091,842.4919173
108,235,60,114,622,585,73,1581,120,654,615,149,200,1094,2200,13.7962963,0.940366972,1.063247863,759.3225071
103,229,62,105,656,591,48,1494,110,690,622,168,175,1024,2088,13.48148148,0.901449275,1.10998308,711.4767022
87,227,78,101,550,660,96,1560,106,579,694,164,179,1077,2169,13.2037037,1.198618307,0.833333333,719.0121929
86,201,65,99,659,604,68,1525,106,702,644,187,181,1066,2059,13.74691358,0.917378917,1.091059603,705.9806476
92,219,53,143,660,743,50,1411,150,694,782,155,183,926,2095,12.99382716,1.126801153,0.888290713,695.0446967
102,242,76,121,642,611,28,1593,127,675,643,115,159,1075,2271,14,0.952592593,1.050736498,792.2600524
102,226,63,121,769,567,61,1545,127,809,596,144,205,1059,2184,14.5308642,0.73671199,1.356261023,794.5173863
103,246,74,167,723,487,43,1672,176,761,512,125,198,1102,2484,15.01851852,0.672798949,1.484599589,912.5729767
103,219,50,147,636,575,82,1543,155,669,605,151,200,1051,2227,13.65432099,0.904334828,1.106086957,762.3452936
100,232,59,136,595,686,55,1561,143,626,722,134,209,1057,2242,13.5,1.153354633,0.867346939,757.8784263
106,242,56,149,704,691,36,1634,160,755,741,135,195,1076,2324,14.74691358,0.981456954,1.018813314,833.3560483
108,226,62,140,684,665,36,1550,147,720,700,134,208,1045,2243,14.01234568,0.972222222,1.028571429,785.5222911
101,188,58,184,641,692,58,1485,194,674,728,135,189,982,2268,13.32716049,1.080118694,0.926300578,762.3145253
102,203,58,200,647,794,54,1585,210,681,835,142,225,1046,2426,13.98765432,1.226138032,0.814861461,840.445118
97,223,41,173,565,865,50,1570,182,594,910,135,191,1055,2316,13.35802469,1.531986532,0.653179191,773.501701
83,236,42,161,481,871,47,1546,169,506,916,138,168,1031,2273,12.66666667,1.81027668,0.552238806,725.4605357
102,226,42,203,565,860,39,1524,214,594,905,136,170,978,2368,13.07407407,1.523569024,0.656976744,777.9326285
109,194,40,240,543,785,28,1461,240,543,785,124,180,987,2455,12.37037037,1.445672192,0.691719745,801.4014677
96,240,29,199,584,842,42,1509,199,584,842,131,151,1041,2404,12.91975309,1.441780822,0.693586698,812.4095486
105,198,35,189,437,813,42,1405,190,440,818,109,163,974,2231,11.38888889,1.859090909,0.537515375,681.3676788
99,208,35,162,520,976,54,1442,162,520,976,107,158,1037,2206,12.11111111,1.876923077,0.532786885,710.9715675
77,196,31,149,489,951,35,1286,149,489,951,137,166,910,1991,10.95679012,1.944785276,0.514195584,598.7933764
71,185,37,165,494,832,50,1302,168,503,848,145,145,891,2032,11.14197531,1.685884692,0.59375,611.8544271
72,166,17,100,532,1043,63,1225,100,532,1043,154,144,942,1725,10.84567901,1.960526316,0.510067114,514.9391697
83,154,34,109,566,958,90,1137,109,566,958,139,142,840,1686,10.51234568,1.692579505,0.590814196,496.9622864
80,211,44,95,569,845,120,1263,96,573,850,132,159,905,1839,11.33333333,1.483420593,0.673372781,565.6325694
93,208,41,111,588,808,105,1381,111,588,808,130,146,1021,2004,12.15432099,1.37414966,0.727722772,652.7528069
82,195,43,97,581,717,75,1377,97,581,717,125,159,1042,1949,12.08641975,1.234079174,0.810320781,631.7057993
83,210,25,108,513,720,74,1407,113,536,753,140,187,1003,1930,11.99382716,1.404850746,0.7125,598.1644562
80,212,17,131,489,680,47,1435,131,489,680,156,172,1075,2074,11.87654321,1.390593047,0.719117647,657.6419778
89,220,30,101,515,690,53,1451,101,515,690,142,158,1100,2034,12.13580247,1.339805825,0.746376812,656.4111244
84,233,39,111,492,719,103,1466,112,498,728,137,150,1065,2092,12.12345679,1.46184739,0.684283727,666.551248
99,235,37,122,479,628,166,1553,124,488,640,128,144,1130,2199,12.59876543,1.31147541,0.762738854,716.2990979
100,267,47,184,533,681,93,1576,184,533,681,132,151,1078,2489,13.01851852,1.277673546,0.78267254,840.0986301
99,227,38,124,502,691,97,1471,123,499,687,112,133,1091,2155,12.16049383,1.376753507,0.726483357,698.2462309
103,239,34,189,643,739,86,1484,189,643,739,138,160,1022,2358,13.12962963,1.149300156,0.870094723,811.0958962
89,224,33,151,592,657,71,2038,229,896,995,109,151,938,2089,18.11111111,1.110491071,0.901065449,673.3987663
79,225,37,161,590,719,69,1417,161,590,719,128,158,994,2199,12.38888889,1.218644068,0.820584145,724.9663527
91,269,40,153,533,686,84,1535,153,533,686,139,157,1073,2343,12.7654321,1.287054409,0.77696793,782.8263665
87,275,32,130,534,673,62,1560,130,534,673,142,177,1123,2289,12.92592593,1.260299625,0.79346211,773.8200256
98,274,31,177,624,776,156,1476,178,628,781,124,173,985,2334,12.98765432,1.243630573,0.804123711,792.0058157
90,275,23,188,645,911,139,1512,188,645,911,127,153,1026,2397,13.31481481,1.412403101,0.708013172,832.1596077
89,239,16,196,604,949,105,1445,196,604,949,102,155,994,2304,12.64814815,1.571192053,0.636459431,770.5330555
86,274,12,149,592,941,147,1487,150,596,947,135,162,1043,2223,12.85802469,1.588926174,0.62911796,749.3820082
74,230,23,131,505,836,138,1488,132,508,841,123,184,1095,2148,12.32098765,1.655511811,0.604066986,697.0250596
71,249,19,147,473,861,109,1418,147,473,861,133,181,1003,2146,11.67283951,1.820295983,0.549361208,670.6972956
88,294,24,178,629,910,39,1568,178,629,910,101,166,1072,2444,13.5617284,1.446740859,0.691208791,858.4027219
89,315,38,137,703,957,56,1728,154,791,1077,82,136,1046,2338,15.54938272,1.361567636,0.734587252,841.9462796
92,293,28,162,632,909,96,1621,162,632,909,91,146,1138,2456,13.90740741,1.438291139,0.695269527,880.5913743
96,325,23,161,676,954,99,1636,161,676,954,105,156,1127,2490,14.27160494,1.411242604,0.708595388,912.8968873
114,290,31,207,653,1025,153,1625,207,653,1025,98,146,1097,2598,14.0617284,1.569678407,0.637073171,933.5581622
98,302,36,193,718,978,104,1568,193,718,978,111,130,1037,2521,14.11111111,1.362116992,0.734151329,914.8265127
88,296,25,206,635,1013,100,1561,207,639,1019,110,136,1024,2515,13.58024691,1.594679186,0.626850938,877.1344132
96,293,20,206,525,1048,163,1526,209,532,1061,110,134,988,2458,12.7037037,1.994360902,0.500954198,807.4860708
104,316,12,224,644,1178,101,1560,225,648,1185,128,118,998,2562,13.62962963,1.828703704,0.546689304,894.5128753
101,304,14,230,684,1042,98,1518,230,684,1042,114,126,970,2540,13.59259259,1.523391813,0.656429942,892.1737056
101,281,20,242,670,982,84,1483,242,670,982,99,148,940,2530,13.29012346,1.465671642,0.682281059,873.6404936
95,259,16,229,637,989,84,1552,229,637,989,95,151,1048,2530,13.51234568,1.552590267,0.644084934,882.9376215
97,327,21,210,649,1053,139,1608,210,649,1053,104,145,1050,2607,13.93209877,1.622496148,0.616334283,929.1057685
88,285,104,42,359,410,206,1999,50,428,488,394,111,1247,2297,14.98148148,1.140186916,0.875609756,750.6846873
99,280,80,45,409,349,239,1943,54,487,416,317,89,1226,2206,15,0.854209446,1.171919771,725.6870366
90,272,82,38,322,616,188,1780,46,386,739,260,79,1091,2033,13.37037037,1.914507772,0.522727273,598.312148
87,211,83,33,336,649,147,1457,35,360,696,268,72,1031,1834,11.21604938,1.933333333,0.517719569,512.3449709
106,176,85,31,581,551,246,1582,33,619,587,227,124,1192,1923,13.58641975,0.948303716,1.054446461,650.3071488
46,195,77,17,465,676,135,1367,18,496,720,360,126,994,1683,11.5,1.451612903,0.687869822,487.8881212
38,179,69,20,430,668,160,1358,21,455,707,330,133,1015,1660,11.19135802,1.553846154,0.643712575,471.0038343
58,187,66,18,461,550,119,1453,19,488,582,266,112,1101,1745,11.98148148,1.192622951,0.838181818,526.1051122
66,157,56,28,434,614,105,1664,35,549,777,289,172,1074,1668,13.66049383,1.415300546,0.706840391,481.992714
42,203,82,41,404,654,119,1548,47,467,757,297,111,1012,1828,12.4382716,1.620985011,0.617737003,527.4322601
50,231,52,46,371,624,53,1465,48,390,656,281,133,1064,1866,11.45061728,1.682051282,0.594551282,542.2621266
56,271,68,87,449,598,72,1678,92,475,633,293,152,1159,2253,13.29012346,1.332631579,0.75083612,740.0602225
68,241,66,117,460,622,63,1559,123,484,654,229,125,1058,2206,12.61111111,1.351239669,0.739549839,699.7258764
74,244,68,56,474,551,77,1599,60,505,587,240,135,1132,2048,12.98765432,1.162376238,0.860254083,659.6707326
76,268,63,67,399,514,84,1657,71,425,548,193,167,1157,2150,12.85185185,1.289411765,0.776264591,681.5915227
94,318,84,81,483,460,71,1884,86,515,490,228,158,1285,2497,14.80864198,0.951456311,1.05,891.5085595
104,342,79,94,564,468,62,1727,100,597,496,194,131,1116,2413,14.34567901,0.830820771,1.205128205,846.9746903
112,311,82,132,586,475,66,1795,143,633,513,160,126,1137,2533,14.98765432,0.81042654,1.233684211,902.5508363
107,336,78,131,630,559,50,1741,138,663,588,153,127,1110,2540,14.83950617,0.886877828,1.127012522,919.3101322
114,331,68,126,563,579,27,1754,134,600,617,149,161,1121,2491,14.5308642,1.028333333,0.972366149,875.2415572
99,319,55,181,681,663,40,1777,190,716,697,129,149,1134,2661,15.38888889,0.973463687,1.027149321,987.4540414
85,320,60,149,671,663,36,1749,160,720,711,218,130,1101,2517,15.24074074,0.9875,1.012066365,918.281836
73,255,54,156,530,631,62,1739,168,572,681,212,179,1145,2441,14.2654321,1.190559441,0.839936609,835.1391758
63,264,48,122,516,655,47,1737,133,561,712,205,163,1164,2324,14.18518519,1.26916221,0.78778626,790.0940997
56,254,64,76,555,625,62,1618,80,588,662,220,161,1134,2138,13.61728395,1.12585034,0.888,723.9870092
58,298,64,101,625,598,102,1609,108,671,642,212,161,1037,2229,14.07407407,0.956780924,1.045150502,768.8902183
56,259,66,104,645,629,69,1602,111,687,670,217,127,1074,2206,14.12962963,0.975254731,1.025437202,769.3965063
57,255,56,110,585,690,50,1539,116,615,726,250,138,1042,2160,13.2962963,1.180487805,0.847826087,722.5267182
67,252,73,89,604,619,28,1583,94,635,651,210,158,1091,2170,13.69135802,1.02519685,0.975767367,744.3480081
58,224,48,35,463,515,46,1455,37,487,542,198,130,1076,1808,11.98765432,1.112936345,0.899029126,549.8828839
52,183,46,27,452,489,58,1349,28,475,514,170,156,1026,1638,11.25925926,1.082105263,0.924335378,470.9324656
76,178,49,38,444,515,44,1510,40,467,542,183,134,1170,1825,12.2037037,1.160599572,0.862135922,561.8626729
56,217,40,36,485,500,27,1513,39,524,540,164,173,1108,1806,12.57407407,1.030534351,0.97,560.2680881
52,231,54,42,507,625,41,1457,44,533,657,176,148,1058,1850,12.28395062,1.232645403,0.8112,577.4805137
88,243,49,72,764,550,42,1489,76,804,579,119,189,1051,1972,14.15432099,0.720149254,1.389090909,707.4702022
85,225,52,86,824,519,38,1473,90,867,546,147,228,1037,1987,14.44444444,0.629757785,1.587668593,727.6859498
55,215,56,105,721,519,44,1506,110,758,546,163,219,1056,2074,13.97530864,0.720316623,1.389210019,731.5408855
74,276,45,107,712,594,49,1528,113,749,625,142,215,1025,2140,14.05555556,0.834445928,1.198653199,756.3095947
62,216,40,122,524,633,43,1547,128,551,666,143,169,1093,2133,12.95061728,1.208711434,0.827804107,696.1952892
54,201,43,99,530,712,32,1359,104,558,749,175,171,949,1876,11.83333333,1.342293907,0.744382022,573.8627005
66,199,48,127,487,763,23,1543,134,512,803,154,183,1093,2143,12.68518519,1.568359375,0.638269987,686.2183446
62,206,42,176,385,805,37,1415,186,408,852,132,172,912,2154,11.25308642,2.088235294,0.47826087,627.1451193
77,206,53,145,475,786,23,1435,153,500,827,131,175,960,2111,11.94444444,1.654,0.6043257,647.032936
69,243,45,123,506,821,36,1531,129,532,864,167,164,1044,2157,12.7345679,1.62406015,0.616321559,693.2708144
61,217,47,91,584,777,58,1358,92,588,782,175,161,995,1934,12.01234568,1.329931973,0.751608752,621.168944
72,220,58,116,556,803,76,1467,116,556,803,132,131,1073,2151,12.48765432,1.444244604,0.692403487,711.1825643
73,225,38,95,529,829,47,1356,95,529,829,124,131,998,1942,11.63580247,1.56710775,0.638118215,608.2782912
57,216,29,166,548,1104,34,1321,166,548,1104,154,152,910,2093,11.53703704,2.01459854,0.496376812,655.8788556
59,186,59,110,521,1020,110,1294,110,521,1020,139,142,939,1928,11.2037037,1.957773512,0.510784314,587.9949047
75,215,57,71,426,994,134,1291,72,431,1006,141,156,932,1817,10.62962963,2.334106729,0.428571429,519.1939405
62,213,50,69,455,1025,133,1260,69,458,1031,133,121,920,1772,10.60493827,2.251091703,0.443902439,509.4452125
82,192,40,94,472,1022,147,1300,94,472,1022,145,136,974,1854,10.9382716,2.165254237,0.46183953,551.5509239
89,208,24,171,584,977,131,1338,171,584,977,141,152,935,2107,11.86419753,1.672945205,0.597748209,675.6912085
102,196,25,161,545,1024,80,1401,162,548,1030,118,158,1010,2121,12.0308642,1.879562044,0.532226563,680.4265605
97,204,30,140,484,926,91,1363,146,506,968,136,153,930,1988,11.53703704,1.913043478,0.522678186,599.6030305
94,216,28,147,595,919,128,1431,147,595,919,137,170,1040,2144,12.50617284,1.544537815,0.647442873,712.8247598
90,205,37,132,568,876,164,1315,132,568,876,141,154,941,1990,11.62345679,1.542253521,0.648401826,627.3898611
98,220,33,151,609,846,183,1376,151,609,846,143,140,972,2115,12.25308642,1.389162562,0.719858156,694.2502839
63,177,37,118,519,916,177,1300,119,522,922,191,137,960,1897,11.24691358,1.766283525,0.566593886,578.5290651
69,200,31,100,433,800,144,1304,100,433,800,179,145,973,1866,10.72222222,1.847575058,0.54125,545.1303826
54,188,32,108,482,751,104,1276,108,482,751,174,137,948,1852,10.85185185,1.558091286,0.641810919,549.9959481
83,212,35,137,506,824,175,1424,137,506,824,130,115,1040,2117,11.91358025,1.628458498,0.61407767,673.6131968
95,177,39,155,508,962,146,2009,230,755,1430,120,110,981,2072,17.0617284,1.894039735,0.528066528,644.0553575
68,211,27,149,582,948,232,1286,149,582,948,160,140,899,1998,11.5308642,1.628865979,0.613924051,628.5676611
74,237,28,121,524,872,235,1447,121,524,872,157,157,1061,2103,12.16666667,1.664122137,0.600917431,680.4526103
77,257,29,158,568,871,145,1415,158,568,871,146,159,971,2204,12.24074074,1.533450704,0.652123995,718.5758377
77,230,34,155,508,861,117,1475,155,508,861,140,137,1056,2238,12.24074074,1.69488189,0.590011614,725.2607895
76,213,25,163,553,983,139,1370,163,553,983,135,120,969,2122,11.87037037,1.777576854,0.562563581,677.8498883
99,220,25,127,562,855,157,1414,127,562,855,129,159,1042,2065,12.19753086,1.521352313,0.657309942,672.4987045
103,209,22,164,651,992,141,1379,164,651,992,87,152,984,2124,12.5308642,1.523809524,0.65625,711.6264635
84,246,19,159,642,981,151,1342,159,642,981,107,150,918,2103,12.24691358,1.528037383,0.654434251,692.8094167
96,219,24,142,707,831,143,1389,142,707,831,125,158,1004,2082,12.9382716,1.175388967,0.85078219,718.0157783
68,260,21,158,622,1048,131,1408,158,622,1048,111,161,969,2184,12.5308642,1.68488746,0.59351145,728.3082041
72,253,18,161,593,975,129,2038,229,843,1386,125,149,1002,2206,17.78395062,1.644128114,0.608205128,732.6677563
75,257,20,190,636,1025,126,1640,214,716,1153,114,170,991,2325,14.54320988,1.610335196,0.620487805,791.0861801
78,283,21,243,640,1114,58,1492,243,640,1114,102,195,945,2546,13.16049383,1.740625,0.574506284,870.5880955
65,274,23,197,642,1181,71,1451,197,642,1181,121,170,957,2362,12.91975309,1.839563863,0.543607113,802.6000373
74,295,13,149,633,1122,131,1413,149,633,1122,141,155,956,2181,12.62962963,1.772511848,0.564171123,732.0532716
87,287,20,235,770,1129,70,1430,235,770,1129,122,162,888,2462,13.58024691,1.466233766,0.682019486,871.8656091
92,283,23,240,755,1166,40,1519,241,760,1173,135,165,964,2559,14.06790123,1.543421053,0.647512864,920.9798768
102,334,22,199,640,1021,68,1469,199,640,1021,125,151,914,2444,13.01851852,1.5953125,0.626836435,831.8346472
96,317,24,176,556,898,48,1398,176,556,898,107,145,881,2291,12.0617284,1.615107914,0.619153675,736.3503716
91,336,15,189,608,1061,47,1545,189,608,1061,91,172,1005,2478,13.29012346,1.745065789,0.573044298,854.0813815
88,310,20,155,537,819,31,1476,155,537,819,88,166,991,2291,12.42592593,1.525139665,0.655677656,751.1388866
93,266,22,175,650,976,61,1429,175,650,976,84,173,966,2264,12.83333333,1.501538462,0.665983607,768.4741767
76,213,143,44,720,475,315,1910,56,911,601,648,36.04334229,1109,2140,17.41358025,0.659714599,1.515789474,778.306452
69,194,97,37,443,621,165,1562,40,478,671,273,99,1118,1945,12.59259259,1.40376569,0.713365539,602.098813
91,191,85,21,474,594,237,1478,22,502,629,184,104,1099,1820,12.22222222,1.252988048,0.797979798,559.690143
109,246,83,33,321,443,686.7857897,2656,55,531,732,965,-2.563062365,1245,2118,19.67283951,1.378531073,0.724604966,659.5516448
80,244,110,43,323,593,427.1880163,2300,62,467,858,697,13.70577861,1193,2183,17.08024691,1.837259101,0.544688027,674.6019179
76,230,98,25,454,836,341,1644,30,545,1003,764,5.548775938,1017,1871,13.51234568,1.840366972,0.543062201,562.5966673
99,223,108,38,369,576,529,1794,46,449,702,579,53.76001843,1104,2026,13.84567901,1.563474388,0.640625,609.2850325
66,222,63,29,583,663,374,1592,36,716,814,556,52.89387771,983,1732,14.24691358,1.136871508,0.87933635,542.0259927
56,216,56,20,302,741,320.0815088,1954,29,437,1072,775,44.25042099,1059,1739,14.75925926,2.453089245,0.407557355,471.9080056
101,206,94,37,401,733,321,1971,53,570,1042,558,66.7018702,1050,1892,15.68518519,1.828070175,0.547066849,557.1198156
99,281,117,62,507,456,468,2201,82,668,601,620,46.73487183,1211,2372,17.70987654,0.899700599,1.111842105,827.2796516
86,188,57,20,334,604,307,1585,25,416,753,528,43.57660871,1007,1634,12.35185185,1.810096154,0.552980132,433.722317
80,274,66,56,501,450,343,2031,71,639,574,594,91.15627839,1196,2166,16.48148148,0.89827856,1.113333333,733.6540637
96,272,96,28,646,498,414,1938,35,799,616,490,72.98425879,1171,2115,16.89506173,0.770963705,1.297188755,762.2047811
80,213,60,25,570,487,274,1739,30,674,576,524,90.17247568,1173,1879,14.89506173,0.854599407,1.170431211,628.5194962
92,238,101,53,559,545,229,1592,56,592,577,416,85.18801507,1112,2103,13.48148148,0.974662162,1.025688073,707.3449295
77,292,105,61,546,370,238,2146,76,680,461,390,106.9935676,1264,2407,17.44444444,0.677941176,1.475675676,871.7599939
